Gene	WT_mean	Toluene_mean	log2FC_Toluene_vs_WT
HEBP2	0.45	0.0	-18.779568681864543
ZBTB7C	0.45	0.0	-18.779568681864543
LOC101928762	0.45	0.0	-18.779568681864543
SELENOK	0.45	0.0	-18.779568681864543
ANPEP	0.45	0.0	-18.779568681864543
Bhmt2	0.45	0.0	-18.779568681864543
PIK3R2	0.45	0.0	-18.779568681864543
FLOT2	0.45	0.0	-18.779568681864543
RAVER1	0.45	0.0	-18.779568681864543
Dhcr24	0.45249999999999996	0.0	-18.787561454905465
MOGS	0.455	0.0	-18.79551019050299
TFE3	0.455	0.0	-18.79551019050299
LOC110421155	0.455	0.0	-18.79551019050299
ITPKC	0.455	0.0	-18.79551019050299
PLPP2	0.455	0.0	-18.79551019050299
ANKRD13A	0.455	0.0	-18.79551019050299
THRAP3	0.455	0.0	-18.79551019050299
ANK2	0.45499999999999996	0.0	-18.79551019050299
TYSND1	0.455	0.0	-18.79551019050299
STMN3	0.455	0.0	-18.79551019050299
LOC109161910	0.455	0.0	-18.79551019050299
KAFR0L00850	0.455	0.0	-18.79551019050299
CCND2	0.455	0.0	-18.79551019050299
LOC103450340	0.45499999999999996	0.0	-18.79551019050299
FURIN	0.455	0.0	-18.79551019050299
LOC111486641	0.455	0.0	-18.79551019050299
IL17RE	0.455	0.0	-18.79551019050299
SOCS3	0.455	0.0	-18.79551019050299
Hnf4a	0.4575	0.0	-18.803415371261828
Cideb	0.46	0.0	-18.81127747189662
GNPNAT1	0.46	0.0	-18.81127747189662
LOC109183688	0.46	0.0	-18.81127747189662
Sec31a	0.46	0.0	-18.81127747189662
RAB5B	0.46	0.0	-18.81127747189662
LOC108267392	0.45999999999999996	0.0	-18.81127747189662
NDUFA10	0.46	0.0	-18.81127747189662
NOXA1	0.46	0.0	-18.81127747189662
LAMB3	0.46166666666666667	0.0	-18.816495169845304
FCGBP	0.4625	0.0	-18.81909695940302
TTC39A	0.465	0.0	-18.826874293224126
F13A1	0.465	0.0	-18.826874293224126
TOR1B	0.465	0.0	-18.826874293224126
gut	0.465	0.0	-18.826874293224126
Srr	0.465	0.0	-18.826874293224126
AKR1C3	0.465	0.0	-18.826874293224126
CDC42SE2	0.465	0.0	-18.826874293224126
CXCL16	0.465	0.0	-18.826874293224126
C16orf58	0.465	0.0	-18.826874293224126
ARL6IP1	0.465	0.0	-18.826874293224126
LOC108335034	0.46499999999999997	0.0	-18.826874293224126
LOC109031137	0.465	0.0	-18.826874293224126
LOC107766596	0.465	0.0	-18.826874293224126
MRPL36	0.465	0.0	-18.826874293224126
MDM2	0.4675	0.0	-18.834609925412483
PIP4K2B	0.47	0.0	-18.842304300787738
SRSF4	0.47	0.0	-18.842304300787738
LOC109159756	0.47	0.0	-18.842304300787738
Fabp2	0.47	0.0	-18.842304300787738
USF2	0.47	0.0	-18.842304300787738
TAZ	0.47	0.0	-18.842304300787738
LOC107350175	0.47	0.0	-18.842304300787738
USP7	0.47	0.0	-18.842304300787738
RDH5	0.47	0.0	-18.842304300787738
UEVLD	0.47	0.0	-18.842304300787738
Vps28	0.47	0.0	-18.842304300787738
METTL23	0.47	0.0	-18.842304300787738
ERI3	0.475	0.0	-18.857571025129918
MRPL51	0.475	0.0	-18.857571025129918
THY1	0.475	0.0	-18.857571025129918
DHRS3	0.475	0.0	-18.857571025129918
SPTAN1	0.475	0.0	-18.857571025129918
ATP1B1	0.475	0.0	-18.857571025129918
FKBP9	0.475	0.0	-18.857571025129918
Bcl2l1	0.475	0.0	-18.857571025129918
LOC110880093	0.475	0.0	-18.857571025129918
PSAP	0.475	0.0	-18.857571025129918
SLX1B-SULT1A4	0.475	0.0	-18.857571025129918
LRRC47	0.475	0.0	-18.857571025129918
LRRC59	0.475	0.0	-18.857571025129918
CFTR	0.475	0.0	-18.857571025129918
Adk	0.475	0.0	-18.857571025129918
LOC440292	0.475	0.0	-18.857571025129918
SLC8B1	0.475	0.0	-18.857571025129918
OARD1	0.475	0.0	-18.857571025129918
GGCT	0.475	0.0	-18.857571025129918
LOC110793857	0.475	0.0	-18.857571025129918
Eif4g2	0.475	0.0	-18.857571025129918
SLC25A29	0.475	0.0	-18.857571025129918
ABCC5	0.475	0.0	-18.857571025129918
LOC109170973	0.47750000000000004	0.0	-18.865144228932905
Pxmp4	0.4775	0.0	-18.865144228932905
FAM129B	0.48	0.0	-18.872677885882144
PDCL3	0.48	0.0	-18.872677885882144
SNX17	0.48	0.0	-18.872677885882144
PSMC3	0.48	0.0	-18.872677885882144
PLAT	0.48	0.0	-18.872677885882144
LOC109443224	0.48	0.0	-18.872677885882144
KIAA1147	0.48	0.0	-18.872677885882144
LOC110422454	0.48	0.0	-18.872677885882144
LOC108025871	0.48	0.0	-18.872677885882144
AKR7L	0.48	0.0	-18.872677885882144
REEP4	0.48	0.0	-18.872677885882144
CRYAB	0.48	0.0	-18.872677885882144
NFIA	0.48	0.0	-18.872677885882144
Gjb2	0.48	0.0	-18.872677885882144
CDKN2B	0.485	0.0	-18.88762819636246
Qprt	0.485	0.0	-18.88762819636246
BORCS8-MEF2B	0.485	0.0	-18.88762819636246
Rpl13a	0.485	0.0	-18.88762819636246
HGS	0.485	0.0	-18.88762819636246
CCT8	0.485	0.0	-18.88762819636246
MPC1	0.485	0.0	-18.88762819636246
Cops4	0.485	0.0	-18.88762819636246
GAPDH	0.485	0.0	-18.88762819636246
MRPS25	0.485	0.0	-18.88762819636246
MAP2K6	0.49	0.0	-18.902425167937245
TMED10	0.49	0.0	-18.902425167937245
MYLK	0.49	0.0	-18.902425167937245
SNHG1	0.49	0.0	-18.902425167937245
ARL16	0.49	0.0	-18.902425167937245
NRDC	0.49	0.0	-18.902425167937245
COPB2	0.49	0.0	-18.902425167937245
LOC103434991	0.49	0.0	-18.902425167937245
AIFM2	0.49	0.0	-18.902425167937245
BEX3	0.49250000000000005	0.0	-18.909767128332884
TKFC	0.495	0.0	-18.91707191416155
GNPTG	0.495	0.0	-18.91707191416155
ACAP3	0.495	0.0	-18.91707191416155
DDX1	0.495	0.0	-18.91707191416155
FAM132A	0.495	0.0	-18.91707191416155
COL6A1	0.49500000000000005	0.0	-18.91707191416155
Gm10031	0.495	0.0	-18.91707191416155
hmC	0.495	0.0	-18.91707191416155
Arhgap35	0.495	0.0	-18.91707191416155
PSMA2	0.495	0.0	-18.91707191416155
PSMC4	0.495	0.0	-18.91707191416155
AKAP8L	0.495	0.0	-18.91707191416155
Nat6	0.495	0.0	-18.91707191416155
LOC107794087	0.495	0.0	-18.91707191416155
VPS29	0.495	0.0	-18.91707191416155
Polr2i	0.495	0.0	-18.91707191416155
SMARCA4	0.495	0.0	-18.91707191416155
SENP3	0.495	0.0	-18.91707191416155
LOC107984658	0.495	0.0	-18.91707191416155
APIP	0.495	0.0	-18.91707191416155
H3F3B	0.49499999999999994	0.0	-18.91707191416155
Iah1	0.495	0.0	-18.91707191416155
PPARG	0.495	0.0	-18.91707191416155
Atp5o	0.495	0.0	-18.91707191416155
PTDSS2	0.495	0.0	-18.91707191416155
